ID,tmnode1,App ID,device ID,Counter,Hex payload,Battery,light level,event,Temperature,Time,Frequency,protocol,timestamp,time
(719, 'home-node2', 'F800000000000000',2,25798, 0x0d5800150902,3416,21, 'interval',23.06, '2020-07-27T05:04:26.548913386Z',867.1, 'LORA',612877763,2020-07-27T05:04:26.542089Z\
(720, 'home-node2', 'F800000000000000',2,25799, 0x0d5800150909,3416,21, 'interval',23.13, '2020-07-27T05:05:35.741606754Z',867.3, 'LORA',682078931,2020-07-27T05:05:35.735735Z\
(721, 'home-node2', 'F800000000000000',2,25800, 0x0d5800150909,3416,21, 'interval',23.13, '2020-07-27T05:06:44.952825945Z',867.9, 'LORA',751281972,2020-07-27T05:06:44.938758Z\
(722, 'home-node2', 'F800000000000000',2,25801, 0x0d580015090f,3416,21, 'interval',23.19, '2020-07-27T05:07:54.153714624Z',867.9, 'LORA',820483236,2020-07-27T05:07:54.144841Z\
(723, 'home-node2', 'F800000000000000',2,25802, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:09:03.351786629Z',868.3, 'LORA',889681835,2020-07-27T05:09:03.345951Z\
(724, 'home-node2', 'F800000000000000',2,25803, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:10:12.547635795Z',867.3, 'LORA',958881283,2020-07-27T05:10:12.542358Z\
(725, 'home-node2', 'F800000000000000',2,25804, 0x0d5800150902,3416,21, 'interval',23.06, '2020-07-27T05:11:21.789284119Z',867.5, 'LORA',1028081668,2020-07-27T05:11:21.748009Z\
(726, 'home-node2', 'F800000000000000',2,25805, 0x0d5800150909,3416,21, 'interval',23.13, '2020-07-27T05:12:30.953155444Z',867.9, 'LORA',1097283124,2020-07-27T05:12:30.946879Z\
(727, 'home-node2', 'F800000000000000',2,25806, 0x0d5800150909,3416,21, 'interval',23.13, '2020-07-27T05:13:40.150247212Z',867.7, 'LORA',1166485724,2020-07-27T05:13:40.145636Z\
(728, 'home-node2', 'F800000000000000',2,25807, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:14:49.356304691Z',867.9, 'LORA',1235685668,2020-07-27T05:14:49.347797Z\
(729, 'home-node2', 'F800000000000000',2,25808, 0x0d5800150909,3416,21, 'interval',23.13, '2020-07-27T05:15:58.554043959Z',868.5, 'LORA',1304887131,2020-07-27T05:15:58.547026Z\
(730, 'home-node2', 'F800000000000000',2,25809, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:17:07.757769535Z',867.5, 'LORA',1374087604,2020-07-27T05:17:07.750569Z\
(731, 'home-node2', 'F800000000000000',2,25810, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:18:16.959845309Z',868.3, 'LORA',1443288299,2020-07-27T05:18:16.948879Z\
(732, 'home-node2', 'F800000000000000',2,25811, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:19:26.160202981Z',867.7, 'LORA',1512488620,2020-07-27T05:19:26.154221Z\
(733, 'home-node2', 'F800000000000000',2,25812, 0x0d5800150902,3416,21, 'interval',23.06, '2020-07-27T05:20:35.353881744Z',868.1, 'LORA',1581688347,2020-07-27T05:20:35.345124Z\
(734, 'home-node2', 'F800000000000000',2,25813, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:21:44.553285815Z',867.3, 'LORA',1650889003,2020-07-27T05:21:44.548032Z\
(735, 'home-node2', 'F800000000000000',2,25814, 0x0d5000160909,3408,22, 'interval',23.13, '2020-07-27T05:22:53.761582596Z',867.9, 'LORA',1720087660,2020-07-27T05:22:53.752807Z\
(736, 'home-node2', 'F800000000000000',2,25815, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:24:03.506174564Z',867.3, 'LORA',1789288611,2020-07-27T05:24:02.945196Z\
(737, 'home-node2', 'F800000000000000',2,25816, 0x0d5800150909,3416,21, 'interval',23.13, '2020-07-27T05:25:12.171803952Z',867.5, 'LORA',1858487980,2020-07-27T05:25:12.149432Z\
(738, 'home-node2', 'F800000000000000',2,25817, 0x0d5000150909,3408,21, 'interval',23.13, '2020-07-27T05:26:21.56501626Z',867.7, 'LORA',1927686460,2020-07-27T05:26:21.350229Z\
(739, 'home-node2', 'F800000000000000',2,25818, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:27:30.549039417Z',868.1, 'LORA',1996885403,2020-07-27T05:27:30.544022Z\
(740, 'home-node2', 'F800000000000000',2,25819, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:28:39.747196942Z',868.5, 'LORA',2066083939,2020-07-27T05:28:39.741399Z\
(741, 'home-node2', 'F800000000000000',2,25820, 0x0d5000160909,3408,22, 'interval',23.13, '2020-07-27T05:29:48.951790276Z',868.3, 'LORA',2135281923,2020-07-27T05:29:48.945893Z\
(742, 'home-node2', 'F800000000000000',2,25821, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:30:58.148497999Z',867.5, 'LORA',2204479196,2020-07-27T05:30:58.142722Z\
(743, 'home-node2', 'F800000000000000',2,25822, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:32:07.345897023Z',868.1, 'LORA',2273676067,2020-07-27T05:32:07.337561Z\
(744, 'home-node2', 'F800000000000000',2,25823, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:33:16.53785864Z',868.3, 'LORA',2342874155,2020-07-27T05:33:16.532041Z\
(745, 'home-node2', 'F800000000000000',2,25824, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:34:25.734439563Z',868.1, 'LORA',2412071571,2020-07-27T05:34:25.728418Z\
(746, 'home-node2', 'F800000000000000',2,25825, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:35:34.946689806Z',867.3, 'LORA',2481270499,2020-07-27T05:35:34.936016Z\
(747, 'home-node2', 'F800000000000000',2,25826, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:36:44.134341118Z',867.1, 'LORA',2550470243,2020-07-27T05:36:44.127507Z\
(748, 'home-node2', 'F800000000000000',2,25827, 0x0d5000160909,3408,22, 'interval',23.13, '2020-07-27T05:37:53.350575665Z',867.9, 'LORA',2619668164,2020-07-27T05:37:53.333278Z\
(749, 'home-node2', 'F800000000000000',2,25828, 0x0d5000160909,3408,22, 'interval',23.13, '2020-07-27T05:39:02.528758866Z',867.5, 'LORA',2688866260,2020-07-27T05:39:02.522502Z\
(750, 'home-node2', 'F800000000000000',2,25829, 0x0d5000160909,3408,22, 'interval',23.13, '2020-07-27T05:40:11.735197101Z',867.5, 'LORA',2758064028,2020-07-27T05:40:11.724325Z\
(751, 'home-node2', 'F800000000000000',2,25830, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:41:20.931207023Z',867.5, 'LORA',2827262668,2020-07-27T05:41:20.923938Z\
(752, 'home-node2', 'F800000000000000',2,25831, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:42:30.147146771Z',867.5, 'LORA',2896461436,2020-07-27T05:42:30.125627Z\
(753, 'home-node2', 'F800000000000000',2,25832, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:43:39.329884889Z',867.5, 'LORA',2965661012,2020-07-27T05:43:39.324035Z\
(754, 'home-node2', 'F800000000000000',2,25833, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:44:48.529595348Z',868.3, 'LORA',3034860323,2020-07-27T05:44:48.520529Z\
(755, 'home-node2', 'F800000000000000',2,25834, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T05:45:57.722725398Z',867.3, 'LORA',3104059035,2020-07-27T05:45:57.715862Z\
(756, 'home-node2', 'F800000000000000',2,25835, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:47:06.92488346Z',867.7, 'LORA',3173256564,2020-07-27T05:47:06.916905Z\
(757, 'home-node2', 'F800000000000000',2,25836, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:48:16.119588313Z',867.9, 'LORA',3242454556,2020-07-27T05:48:16.113174Z\
(758, 'home-node2', 'F800000000000000',2,25837, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:49:25.319569672Z',868.3, 'LORA',3311651227,2020-07-27T05:49:25.311967Z\
(759, 'home-node2', 'F800000000000000',2,25838, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:50:34.515063825Z',867.7, 'LORA',3380848516,2020-07-27T05:50:34.50565Z\
(760, 'home-node2', 'F800000000000000',2,25839, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T05:51:43.719456589Z',868.1, 'LORA',3450046859,2020-07-27T05:51:43.712089Z\
(761, 'home-node2', 'F800000000000000',2,25840, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:52:52.913983142Z',867.3, 'LORA',3519243347,2020-07-27T05:52:52.907028Z\
(762, 'home-node2', 'F800000000000000',2,25842, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:55:11.314984861Z',868.5, 'LORA',3657637051,2020-07-27T05:55:11.292659Z\
(763, 'home-node2', 'F800000000000000',2,25843, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T05:56:20.497955699Z',868.1, 'LORA',3726834651,2020-07-27T05:56:20.490292Z\
(764, 'home-node2', 'F800000000000000',2,25844, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:57:29.701319962Z',867.1, 'LORA',3796033147,2020-07-27T05:57:29.692115Z\
(765, 'home-node2', 'F800000000000000',2,25845, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:58:38.914835238Z',867.1, 'LORA',3865230435,2020-07-27T05:58:38.890149Z\
(766, 'home-node2', 'F800000000000000',2,25846, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T05:59:48.110262091Z',868.1, 'LORA',3934426315,2020-07-27T05:59:48.0869Z\
(767, 'home-node2', 'F800000000000000',2,25847, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:00:57.290257052Z',867.9, 'LORA',4003623148,2020-07-27T06:00:57.282914Z\
(768, 'home-node2', 'F800000000000000',2,25848, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:02:06.49305786Z',868.5, 'LORA',4072821579,2020-07-27T06:02:06.484362Z\
(769, 'home-node2', 'F800000000000000',2,25849, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:03:15.68965096Z',867.7, 'LORA',4142019068,2020-07-27T06:03:15.680694Z\
(770, 'home-node2', 'F800000000000000',2,25850, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:04:24.896735774Z',868.1, 'LORA',4211218259,2020-07-27T06:04:24.878813Z\
(771, 'home-node2', 'F800000000000000',2,25851, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:05:34.085306564Z',867.9, 'LORA',4280414940,2020-07-27T06:05:34.072093Z\
(772, 'home-node2', 'F800000000000000',2,25852, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T06:06:43.941393989Z',867.1, 'LORA',54643579,2020-07-27T06:06:43.267686Z\
(773, 'home-node2', 'F800000000000000',2,25853, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:07:52.471930256Z',868.3, 'LORA',123837843,2020-07-27T06:07:52.465038Z\
(774, 'home-node2', 'F800000000000000',2,25854, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T06:09:02.078083769Z',867.1, 'LORA',193034563,2020-07-27T06:09:01.662653Z\
(775, 'home-node2', 'F800000000000000',2,25855, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:10:10.871237964Z',867.1, 'LORA',262230787,2020-07-27T06:10:10.862729Z\
(776, 'home-node2', 'F800000000000000',2,25856, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:11:20.065275361Z',867.3, 'LORA',331427931,2020-07-27T06:11:20.057333Z\
(777, 'home-node2', 'F800000000000000',2,25857, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:12:29.26141906Z',867.1, 'LORA',400624843,2020-07-27T06:12:29.254434Z\
(778, 'home-node2', 'F800000000000000',2,25858, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:13:38.453380255Z',867.1, 'LORA',469819947,2020-07-27T06:13:38.44449Z\
(779, 'home-node2', 'F800000000000000',2,25859, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:14:47.652490658Z',868.3, 'LORA',539015515,2020-07-27T06:14:47.643563Z\
(780, 'home-node2', 'F800000000000000',2,25860, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:15:56.849334659Z',867.3, 'LORA',608210939,2020-07-27T06:15:56.840948Z\
(781, 'home-node2', 'F800000000000000',2,25861, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:17:06.038062549Z',867.5, 'LORA',677407388,2020-07-27T06:17:06.030285Z\
(782, 'home-node2', 'F800000000000000',2,25862, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:18:15.244655431Z',867.1, 'LORA',746603827,2020-07-27T06:18:15.233981Z\
(783, 'home-node2', 'F800000000000000',2,25863, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:19:24.473736831Z',868.3, 'LORA',815799203,2020-07-27T06:19:24.42577Z\
(784, 'home-node2', 'F800000000000000',2,25864, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:20:33.632333044Z',867.7, 'LORA',884995604,2020-07-27T06:20:33.624587Z\
(785, 'home-node2', 'F800000000000000',2,25865, 0x0d5000150902,3408,21, 'interval',23.06, '2020-07-27T06:21:42.831623407Z',867.7, 'LORA',954189740,2020-07-27T06:21:42.820434Z\
(786, 'home-node2', 'F800000000000000',2,25866, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:22:52.017730554Z',867.7, 'LORA',1023386660,2020-07-27T06:22:52.01054Z\
(787, 'home-node2', 'F800000000000000',2,25867, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:24:01.221797324Z',868.5, 'LORA',1092582923,2020-07-27T06:24:01.210416Z\
(788, 'home-node2', 'F800000000000000',2,25868, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:25:10.413570178Z',868.1, 'LORA',1161778507,2020-07-27T06:25:10.405334Z\
(789, 'home-node2', 'F800000000000000',2,25869, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:26:19.620513051Z',867.5, 'LORA',1230977228,2020-07-27T06:26:19.607313Z\
(790, 'home-node2', 'F800000000000000',2,25870, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:27:28.817158311Z',868.3, 'LORA',1300173963,2020-07-27T06:27:28.803296Z\
(791, 'home-node2', 'F800000000000000',2,25871, 0x0d50001508fc,3408,21, 'interval',23, '2020-07-27T06:28:38.006466862Z',868.3, 'LORA',1369369131,2020-07-27T06:28:37.996353Z\
(792, 'home-node2', 'F800000000000000',2,25872, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:29:47.199641417Z',868.1, 'LORA',1438564363,2020-07-27T06:29:47.191241Z\
(793, 'home-node2', 'F800000000000000',2,25873, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:30:56.397448679Z',868.5, 'LORA',1507760939,2020-07-27T06:30:56.388745Z\
(794, 'home-node2', 'F800000000000000',2,25874, 0x0d5000160902,3408,22, 'interval',23.06, '2020-07-27T06:32:05.598305044Z',867.9, 'LORA',1576956636,2020-07-27T06:32:05.586601Z\
(795, 'home-node2', 'F800000000000000',2,25875, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:33:14.782244589Z',868.3, 'LORA',1646152515,2020-07-27T06:33:14.775272Z\
(796, 'home-node2', 'F800000000000000',2,25876, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:34:23.983350354Z',867.1, 'LORA',1715348259,2020-07-27T06:34:23.975039Z\
(797, 'home-node2', 'F800000000000000',2,25877, 0x0d5000170902,3408,23, 'interval',23.06, '2020-07-27T06:35:33.188274115Z',868.5, 'LORA',1784544843,2020-07-27T06:35:33.170174Z\
(798, 'home-node2', 'F800000000000000',2,25878, 0x0d50001808fc,3408,24, 'interval',23, '2020-07-27T06:36:42.381027271Z',868.3, 'LORA',1853740987,2020-07-27T06:36:42.372425Z\
(799, 'home-node2', 'F800000000000000',2,25879, 0x0d50001808fc,3408,24, 'interval',23, '2020-07-27T06:37:51.569553323Z',868.3, 'LORA',1922937259,2020-07-27T06:37:51.563099Z\
(800, 'home-node2', 'F800000000000000',2,25880, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T06:39:00.792068817Z',867.5, 'LORA',1992133172,2020-07-27T06:39:00.756638Z\
(801, 'home-node2', 'F800000000000000',2,25881, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:40:09.964848748Z',867.7, 'LORA',2061328644,2020-07-27T06:40:09.956708Z\
(802, 'home-node2', 'F800000000000000',2,25882, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:41:19.152973399Z',868.5, 'LORA',2130521835,2020-07-27T06:41:19.145837Z\
(803, 'home-node2', 'F800000000000000',2,25883, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:42:28.352906264Z',868.1, 'LORA',2199716603,2020-07-27T06:42:28.346178Z\
(804, 'home-node2', 'F800000000000000',2,25884, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:43:37.542878618Z',868.1, 'LORA',2268910203,2020-07-27T06:43:37.536804Z\
(805, 'home-node2', 'F800000000000000',2,25885, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:44:46.734049972Z',867.1, 'LORA',2338104123,2020-07-27T06:44:46.727758Z\
(806, 'home-node2', 'F800000000000000',2,25886, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T06:45:55.940490146Z',867.1, 'LORA',2407298763,2020-07-27T06:45:55.930661Z\
(807, 'home-node2', 'F800000000000000',2,25887, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:47:05.150518724Z',868.3, 'LORA',2476491435,2020-07-27T06:47:05.122763Z\
(808, 'home-node2', 'F800000000000000',2,25888, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:48:14.327156061Z',867.5, 'LORA',2545685484,2020-07-27T06:48:14.317052Z\
(809, 'home-node2', 'F800000000000000',2,25889, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:49:23.515186611Z',868.1, 'LORA',2614879171,2020-07-27T06:49:23.507698Z\
(810, 'home-node2', 'F800000000000000',2,25890, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:50:32.707859768Z',867.1, 'LORA',2684073259,2020-07-27T06:50:32.700878Z\
(811, 'home-node2', 'F800000000000000',2,25891, 0x0d50001708f6,3408,23, 'interval',22.94, '2020-07-27T06:51:41.903560128Z',867.7, 'LORA',2753267660,2020-07-27T06:51:41.896045Z\
(812, 'home-node2', 'F800000000000000',2,25892, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:52:51.094572503Z',867.1, 'LORA',2822461691,2020-07-27T06:52:51.089273Z\
(813, 'home-node2', 'F800000000000000',2,25893, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:54:00.288626981Z',868.5, 'LORA',2891657051,2020-07-27T06:54:00.281834Z\
(814, 'home-node2', 'F800000000000000',2,25894, 0x0d5000170902,3408,23, 'interval',23.06, '2020-07-27T06:55:09.493995973Z',867.3, 'LORA',2960851795,2020-07-27T06:55:09.481705Z\
(815, 'home-node2', 'F800000000000000',2,25895, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T06:56:18.82203242Z',867.7, 'LORA',3030046612,2020-07-27T06:56:18.676477Z\
(816, 'home-node2', 'F800000000000000',2,25896, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T06:57:27.97771965Z',868.5, 'LORA',3099240891,2020-07-27T06:57:27.87311Z\
(817, 'home-node2', 'F800000000000000',2,25897, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T06:58:37.163324517Z',867.7, 'LORA',3168436324,2020-07-27T06:58:37.065371Z\
(818, 'home-node2', 'F800000000000000',2,25898, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T06:59:46.272332589Z',867.7, 'LORA',3237629380,2020-07-27T06:59:46.26061Z\
(819, 'home-node2', 'F800000000000000',2,25899, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T07:00:55.461815062Z',867.9, 'LORA',3306822124,2020-07-27T07:00:55.454156Z\
(820, 'home-node2', 'F800000000000000',2,25900, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T07:02:04.657134642Z',867.7, 'LORA',3376015956,2020-07-27T07:02:04.641515Z\
(821, 'home-node2', 'F800000000000000',2,25901, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T07:03:13.856504527Z',867.1, 'LORA',3445208763,2020-07-27T07:03:13.838505Z\
(822, 'home-node2', 'F800000000000000',2,25902, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T07:04:23.042467995Z',867.5, 'LORA',3514402884,2020-07-27T07:04:23.035508Z\
(823, 'home-node2', 'F800000000000000',2,25903, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T07:05:32.238808676Z',868.5, 'LORA',3583596195,2020-07-27T07:05:32.228576Z\
(824, 'home-node2', 'F800000000000000',2,25904, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T07:06:41.424319643Z',867.5, 'LORA',3652789780,2020-07-27T07:06:41.417744Z\
(825, 'home-node2', 'F800000000000000',2,25905, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T07:07:50.616440519Z',867.7, 'LORA',3721984460,2020-07-27T07:07:50.609953Z\
(826, 'home-node2', 'F800000000000000',2,25906, 0x0d50001608fc,3408,22, 'interval',23, '2020-07-27T07:08:59.820631606Z',868.5, 'LORA',3791177979,2020-07-27T07:08:59.810345Z\
(827, 'home-node2', 'F800000000000000',2,25907, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T07:10:09.002710832Z',868.1, 'LORA',3860372139,2020-07-27T07:10:08.996662Z\
(828, 'home-node2', 'F800000000000000',2,25908, 0x0d50001608f6,3408,22, 'interval',22.94, '2020-07-27T07:11:18.201173079Z',867.9, 'LORA',3929566716,2020-07-27T07:11:18.193243Z\
(829, 'home-node2', 'F800000000000000',2,25909, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T07:12:27.391585816Z',868.5, 'LORA',3998760123,2020-07-27T07:12:27.385769Z\
(830, 'home-node2', 'F800000000000000',2,25910, 0x0d50001808f6,3408,24, 'interval',22.94, '2020-07-27T07:13:36.593740067Z',868.3, 'LORA',4067952571,2020-07-27T07:13:36.585936Z\
(831, 'home-node2', 'F800000000000000',2,25911, 0x0d50001808fc,3408,24, 'interval',23, '2020-07-27T07:14:45.787955409Z',868.1, 'LORA',4137145251,2020-07-27T07:14:45.777159Z\
(832, 'home-node2', 'F800000000000000',2,25912, 0x0d50001808f6,3408,24, 'interval',22.94, '2020-07-27T07:15:54.977191144Z',868.1, 'LORA',4206339731,2020-07-27T07:15:54.971651Z\
(833, 'home-node2', 'F800000000000000',2,25913, 0x0d50001808fc,3408,24, 'interval',23, '2020-07-27T07:17:04.172456787Z',867.7, 'LORA',4275533076,2020-07-27T07:17:04.167261Z\
(834, 'home-node2', 'F800000000000000',2,25914, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T07:18:13.365295027Z',867.9, 'LORA',49758492,2020-07-27T07:18:13.358047Z\
(835, 'home-node2', 'F800000000000000',2,25915, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T07:19:22.558577367Z',867.7, 'LORA',118951884,2020-07-27T07:19:22.551991Z\
(836, 'home-node2', 'F800000000000000',2,25916, 0x0d50001708f6,3408,23, 'interval',22.94, '2020-07-27T07:20:31.744710899Z',867.7, 'LORA',188146244,2020-07-27T07:20:31.740128Z\
(837, 'home-node2', 'F800000000000000',2,25917, 0x0d50001708fc,3408,23, 'interval',23, '2020-07-27T07:21:40.943522046Z',867.3, 'LORA',257338387,2020-07-27T07:21:40.93486Z\
(838, 'home-node2', 'F800000000000000',2,25918, 0x0d50001708f6,3408,23, 'interval',22.94, '2020-07-27T07:22:50.128113375Z',868.3, 'LORA',326531555,2020-07-27T07:22:50.123339Z\
(839, 'home-node2', 'F800000000000000',2,25919, 0x0d50001808fc,3408,24, 'interval',23, '2020-07-27T07:23:59.32505692Z',867.1, 'LORA',395726379,2020-07-27T07:23:59.319821Z\
(840, 'home-node2', 'F800000000000000',2,25920, 0x0d50001908fc,3408,25, 'interval',23, '2020-07-27T07:25:08.522864466Z',867.1, 'LORA',464921747,2020-07-27T07:25:08.515521Z\
(841, 'home-node2', 'F800000000000000',2,25921, 0x0d50001908fc,3408,25, 'interval',23, '2020-07-27T07:26:17.726484009Z',868.5, 'LORA',534116787,2020-07-27T07:26:17.717374Z\
(842, 'home-node2', 'F800000000000000',2,25922, 0x0d50001a08fc,3408,26, 'interval',23, '2020-07-27T07:27:26.915594789Z',867.5, 'LORA',603312028,2020-07-27T07:27:26.909944Z\
